Student ID,Batch Number,Year,Branch,Hostel,Group Number,Total Courses,Courses Allotted,Slots Allotted,Home Latitude,Home Longitude
2020IDZ0005,5IDZ,5,IDZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5459116,77.1885597
2020IDZ0006,5IDZ,5,IDZ,nilgiri,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5466899,77.1823954
2020IDZ0007,5IDZ,5,IDZ,shivalik,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54721833846154,77.18590926923076
2020IDZ0008,5IDZ,5,IDZ,KS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.542273,77.1853539
2020IDZ0009,5IDZ,5,IDZ,KS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.541868,77.1854926
2020IDZ0010,5IDZ,5,IDZ,KS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5426747,77.1850016
2020IDZ0011,5IDZ,5,IDZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5467766,77.1890055
2020IDZ0012,5IDZ,5,IDZ,KS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5443154,77.1860865
2020IDZ0013,5IDZ,5,IDZ,sahadri,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2020IDZ0014,5IDZ,5,IDZ,KS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5432126,77.1856921
2020IDZ0015,5IDZ,5,IDZ,girnar,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5476382,77.1888821
2024AIZ0001,1AIZ,1,AIZ,aravali,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5487815,77.1834633
2024AIZ0002,1AIZ,1,AIZ,udaigiri,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.547653,77.1893514
2024AIZ0003,1AIZ,1,AIZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5463893,77.189324
2024AIZ0004,1AIZ,1,AIZ,KS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5425693,77.185324
2024AIZ0005,1AIZ,1,AIZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5457567,77.1890104
2024AIZ0006,1AIZ,1,AIZ,KS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5425068,77.1852265
2024AIZ0007,1AIZ,1,AIZ,satpura,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54822844,77.18791238
2024AIZ0008,1AIZ,1,AIZ,KS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5429745,77.1838873
2024AIZ0009,1AIZ,1,AIZ,KS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5419438,77.1852527
2024AIZ0010,1AIZ,1,AIZ,KS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5430654,77.1841159
2024AIZ0011,1AIZ,1,AIZ,girnar,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5476382,77.1888821
2024AIZ0012,1AIZ,1,AIZ,KS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5440632,77.1862143
2024AIZ0013,1AIZ,1,AIZ,zanskar,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54682592857143,77.18636504285715
2024AIZ0014,1AIZ,1,AIZ,shivalik,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54721833846154,77.18590926923076
2024AIZ0015,1AIZ,1,AIZ,girnar,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5476382,77.1888821
2024AIZ0016,1AIZ,1,AIZ,karakoram,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5477768,77.1829565
2024AIZ0017,1AIZ,1,AIZ,KS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5427244,77.1843574
2024AIZ0018,1AIZ,1,AIZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5457782,77.1897159
2024AIZ0019,1AIZ,1,AIZ,KS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5422859,77.186396
2024AIZ0020,1AIZ,1,AIZ,karakoram,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5477768,77.1829565
2024AIZ0021,1AIZ,1,AIZ,satpura,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54822844,77.18791238
2024AIZ0022,1AIZ,1,AIZ,JS,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5459116,77.1885597
2024AIZ0023,1AIZ,1,AIZ,KS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5432207,77.1839477
2024AIZ0024,1AIZ,1,AIZ,KS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5419207,77.1849192
2024AIZ0025,1AIZ,1,AIZ,vindhyachal,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54845418108108,77.18637481621622
2023AIZ0001,2AIZ,2,AIZ,jwala,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5497073,77.1839684
2023AIZ0002,2AIZ,2,AIZ,sahadri,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2023AIZ0003,2AIZ,2,AIZ,karakoram,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5477768,77.1829565
2023AIZ0004,2AIZ,2,AIZ,sahadri,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2023AIZ0005,2AIZ,2,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5460278,77.1885548
2023AIZ0006,2AIZ,2,AIZ,shivalik,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54721833846154,77.18590926923076
2023AIZ0007,2AIZ,2,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5463291,77.1890153
2023AIZ0008,2AIZ,2,AIZ,nilgiri,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5466899,77.1823954
2023AIZ0009,2AIZ,2,AIZ,KS,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5434073,77.1859364
2023AIZ0010,2AIZ,2,AIZ,shivalik,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54721833846154,77.18590926923076
2023AIZ0011,2AIZ,2,AIZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5459977,77.1887312
2023AIZ0012,2AIZ,2,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5461784,77.1899903
2023AIZ0013,2AIZ,2,AIZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5456964,77.1885254
2023AIZ0014,2AIZ,2,AIZ,sahadri,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2023AIZ0015,2AIZ,2,AIZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5459977,77.1887312
2023AIZ0016,2AIZ,2,AIZ,KS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5413709,77.1854514
2023AIZ0017,2AIZ,2,AIZ,JS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5463205,77.1895004
2023AIZ0018,2AIZ,2,AIZ,KS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5423421,77.1853877
2023AIZ0019,2AIZ,2,AIZ,JS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5455888,77.188937
2023AIZ0020,2AIZ,2,AIZ,shivalik,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54721833846154,77.18590926923076
2023AIZ0021,2AIZ,2,AIZ,sahadri,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2023AIZ0022,2AIZ,2,AIZ,aravali,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5487815,77.1834633
2023AIZ0023,2AIZ,2,AIZ,girnar,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5476382,77.1888821
2023AIZ0024,2AIZ,2,AIZ,aravali,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5487815,77.1834633
2023AIZ0025,2AIZ,2,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5463291,77.1890153
2022AIZ0001,3AIZ,3,AIZ,sahadri,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2022AIZ0002,3AIZ,3,AIZ,aravali,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5487815,77.1834633
2022AIZ0003,3AIZ,3,AIZ,udaigiri,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.547653,77.1893514
2022AIZ0004,3AIZ,3,AIZ,zanskar,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54682592857143,77.18636504285715
2022AIZ0005,3AIZ,3,AIZ,sahadri,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2022AIZ0006,3AIZ,3,AIZ,sahadri,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2022AIZ0007,3AIZ,3,AIZ,KS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5428163,77.1852228
2022AIZ0008,3AIZ,3,AIZ,KS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5425068,77.1852265
2022AIZ0009,3AIZ,3,AIZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5457567,77.1891623
2022AIZ0010,3AIZ,3,AIZ,KS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5418412,77.1860819
2022AIZ0011,3AIZ,3,AIZ,vindhyachal,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54845418108108,77.18637481621622
2022AIZ0012,3AIZ,3,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5458471,77.1891035
2022AIZ0013,3AIZ,3,AIZ,KS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5436826,77.1859445
2022AIZ0014,3AIZ,3,AIZ,shivalik,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54721833846154,77.18590926923076
2022AIZ0015,3AIZ,3,AIZ,jwala,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5497073,77.1839684
2022AIZ0016,3AIZ,3,AIZ,zanskar,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54682592857143,77.18636504285715
2022AIZ0017,3AIZ,3,AIZ,JS,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5463205,77.1895004
2022AIZ0018,3AIZ,3,AIZ,nilgiri,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5466899,77.1823954
2022AIZ0019,3AIZ,3,AIZ,sahadri,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2022AIZ0020,3AIZ,3,AIZ,nilgiri,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5466899,77.1823954
2022AIZ0021,3AIZ,3,AIZ,satpura,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54822844,77.18791238
2022AIZ0022,3AIZ,3,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5456405,77.1886528
2022AIZ0023,3AIZ,3,AIZ,JS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5462301,77.1887949
2022AIZ0024,3AIZ,3,AIZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5459977,77.1887312
2022AIZ0025,3AIZ,3,AIZ,vindhyachal,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54845418108108,77.18637481621622
2021AIZ0001,4AIZ,4,AIZ,JS,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5469402,77.1888096
2021AIZ0002,4AIZ,4,AIZ,aravali,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5487815,77.1834633
2021AIZ0003,4AIZ,4,AIZ,aravali,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5487815,77.1834633
2021AIZ0004,4AIZ,4,AIZ,karakoram,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5477768,77.1829565
2021AIZ0005,4AIZ,4,AIZ,KS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5418516,77.1854027
2021AIZ0006,4AIZ,4,AIZ,KS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5428887,77.186096
2021AIZ0007,4AIZ,4,AIZ,nilgiri,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5466899,77.1823954
2021AIZ0008,4AIZ,4,AIZ,shivalik,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54721833846154,77.18590926923076
2021AIZ0009,4AIZ,4,AIZ,sahadri,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2021AIZ0010,4AIZ,4,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.546527,77.1891721
2021AIZ0011,4AIZ,4,AIZ,shivalik,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54721833846154,77.18590926923076
2021AIZ0012,4AIZ,4,AIZ,zanskar,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54682592857143,77.18636504285715
2021AIZ0013,4AIZ,4,AIZ,JS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5460235,77.1891525
2021AIZ0014,4AIZ,4,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5455975,77.188839
2021AIZ0015,4AIZ,4,AIZ,nilgiri,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5466899,77.1823954
2021AIZ0016,4AIZ,4,AIZ,vindhyachal,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54845418108108,77.18637481621622
2021AIZ0017,4AIZ,4,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5464194,77.1888047
2021AIZ0018,4AIZ,4,AIZ,aravali,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5487815,77.1834633
2021AIZ0019,4AIZ,4,AIZ,JS,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5466475,77.1892456
2021AIZ0020,4AIZ,4,AIZ,shivalik,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54721833846154,77.18590926923076
2021AIZ0021,4AIZ,4,AIZ,KS,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5434433,77.1856993
2021AIZ0022,4AIZ,4,AIZ,sahadri,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2021AIZ0023,4AIZ,4,AIZ,KS,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5416474,77.1851965
2021AIZ0024,4AIZ,4,AIZ,sahadri,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2021AIZ0025,4AIZ,4,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5467078,77.1891035
2020AIZ0001,5AIZ,5,AIZ,shivalik,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54721833846154,77.18590926923076
2020AIZ0002,5AIZ,5,AIZ,KS,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5425891,77.1852003
2020AIZ0003,5AIZ,5,AIZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5458126,77.1886038
2020AIZ0004,5AIZ,5,AIZ,shivalik,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54721833846154,77.18590926923076
2020AIZ0005,5AIZ,5,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5460881,77.1900442
2020AIZ0006,5AIZ,5,AIZ,vindhyachal,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54845418108108,77.18637481621622
2020AIZ0007,5AIZ,5,AIZ,karakoram,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5477768,77.1829565
2020AIZ0008,5AIZ,5,AIZ,nilgiri,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5466899,77.1823954
2020AIZ0009,5AIZ,5,AIZ,JS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5465571,77.1888341
2020AIZ0010,5AIZ,5,AIZ,KS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5416474,77.1851965
2020AIZ0011,5AIZ,5,AIZ,nilgiri,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5466899,77.1823954
2020AIZ0012,5AIZ,5,AIZ,jwala,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5497073,77.1839684
2020AIZ0013,5AIZ,5,AIZ,JS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5463205,77.1895004
2020AIZ0014,5AIZ,5,AIZ,satpura,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54822844,77.18791238
2020AIZ0015,5AIZ,5,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5459977,77.1888635
2020AIZ0016,5AIZ,5,AIZ,sahadri,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2020AIZ0017,5AIZ,5,AIZ,nilgiri,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5466899,77.1823954
2020AIZ0018,5AIZ,5,AIZ,sahadri,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2020AIZ0019,5AIZ,5,AIZ,aravali,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5487815,77.1834633
2020AIZ0020,5AIZ,5,AIZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5462344,77.1891917
2020AIZ0021,5AIZ,5,AIZ,satpura,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54822844,77.18791238
2020AIZ0022,5AIZ,5,AIZ,KS,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5425994,77.1842021
2020AIZ0023,5AIZ,5,AIZ,zanskar,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54682592857143,77.18636504285715
2020AIZ0024,5AIZ,5,AIZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5467981,77.189177
2020AIZ0025,5AIZ,5,AIZ,zanskar,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54682592857143,77.18636504285715
2024SBZ0001,1SBZ,1,SBZ,JS,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5455975,77.188839
2024SBZ0002,1SBZ,1,SBZ,girnar,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5476382,77.1888821
2024SBZ0003,1SBZ,1,SBZ,nilgiri,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5466899,77.1823954
2024SBZ0004,1SBZ,1,SBZ,sahadri,2,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2024SBZ0005,1SBZ,1,SBZ,aravali,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5487815,77.1834633
2024SBZ0006,1SBZ,1,SBZ,JS,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.546385,77.1886185
2024SBZ0007,1SBZ,1,SBZ,jwala,1,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5497073,77.1839684
2024SBZ0008,1SBZ,1,SBZ,karakoram,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5477768,77.1829565
2024SBZ0009,1SBZ,1,SBZ,KS,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5435237,77.1843962
2024SBZ0010,1SBZ,1,SBZ,girnar,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5476382,77.1888821
2024SBZ0011,1SBZ,1,SBZ,karakoram,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5477768,77.1829565
2024SBZ0012,1SBZ,1,SBZ,sahadri,3,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
2024SBZ0013,1SBZ,1,SBZ,sahadri,4,1,Doctoral Research Work,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544996,77.1978106
